y_true,y_pred,residual
178000.0,200037.1565506392,-22037.156550639193
595000.0,499068.77253369946,95931.22746630054
165000.0,198400.1751178698,-33400.1751178698
355000.0,382641.9477895157,-27641.947789515718
200000.0,245159.74258643505,-45159.74258643505
170000.0,236866.93773378662,-66866.93773378662
84000.0,202914.50603043078,-118914.50603043078
440000.0,218231.91573205063,221768.08426794937
650000.0,317206.7263552391,332793.2736447609
660000.0,487625.10148893046,172374.89851106954
350000.0,416221.5750903314,-66221.57509033137
190000.0,229609.518727016,-39609.518727015995
164900.0,136289.99955290236,28610.000447097642
70000.0,94882.56525668822,-24882.56525668822
209000.0,223771.08071952342,-14771.080719523423
345000.0,283596.10437419347,61403.89562580653
480000.0,541444.6137134058,-61444.61371340579
215000.0,182417.54633894813,32582.45366105187
115000.0,207872.12137970098,-92872.12137970098
240000.0,197547.0447460693,42452.955253930704
205000.0,281964.47963848175,-76964.47963848175
360000.0,253962.61917301564,106037.38082698436
530000.0,585597.3292500859,-55597.329250085866
985000.0,633501.3466758305,351498.65332416946
215000.0,218246.42155099474,-3246.421550994739
170000.0,236866.93773378662,-66866.93773378662
207000.0,297338.948670874,-90338.948670874
112000.0,161025.43862596882,-49025.43862596882
355000.0,343519.4434759983,11480.556524001702
270000.0,269706.83020928653,293.1697907134658
129000.0,69222.76843062765,59777.23156937235
125000.0,197967.77019836716,-72967.77019836716
170000.0,203745.0977511718,-33745.097751171794
300000.0,317835.9083623567,-17835.908362356713
887000.0,558739.0621794969,328260.93782050314
178000.0,240180.21690372733,-62180.21690372733
190000.0,184483.5640073156,5516.43599268439
180000.0,276871.2897007541,-96871.2897007541
225000.0,241599.74226263395,-16599.742262633954
349000.0,400717.26231374213,-51717.26231374213
350000.0,384851.87445216964,-34851.874452169635
215000.0,252792.59430392203,-37792.59430392203
177000.0,220124.90502356342,-43124.90502356342
243000.0,334088.1551270787,-91088.1551270787
110000.0,91401.20579649945,18598.794203500554
335000.0,339903.9125563552,-4903.912556355179
185000.0,221047.25197530922,-36047.25197530922
270000.0,269706.83020928653,293.1697907134658
185000.0,126360.28916655463,58639.710833445366
615000.0,497370.93961474515,117629.06038525485
195000.0,162370.19910784482,32629.80089215518
238000.0,287751.6776739772,-49751.67767397722
244000.0,271740.0407441291,-27740.040744129103
230000.0,271902.3212298017,-41902.32122980169
173000.0,214760.14064785128,-41760.14064785128
220000.0,207399.82879206535,12600.171207934647
580000.0,368534.0632204271,211465.93677957292
595000.0,381661.65284619405,213338.34715380595
169000.0,213081.37738007598,-44081.37738007598
235000.0,204165.82320346968,30834.176796530315
215000.0,318373.9440306887,-103373.94403068873
133000.0,117063.20965890086,15936.790341099142
450000.0,348146.45197858504,101853.54802141496
261000.0,329086.32794835226,-68086.32794835226
287000.0,143229.99270715675,143770.00729284325
595000.0,347276.6601365936,247723.33986340638
245000.0,198265.96627660393,46734.033723396074
130000.0,215096.18330888,-85096.18330887999
799000.0,729538.8446265268,69461.15537347319
298000.0,219795.93480227035,78204.06519772965
265000.0,334604.6595441706,-69604.6595441706
196000.0,204165.82320346968,-8165.823203469685
230000.0,269836.30356143415,-39836.30356143415
295000.0,268424.7428515882,26575.257148411823
290000.0,271296.98930663575,18703.010693364253
195000.0,321989.4749503319,-126989.4749503319
350000.0,341932.9956125879,8067.004387412104
1100000.0,534576.0321662044,565423.9678337956
498000.0,363499.8987503891,134500.1012496109
545000.0,425296.7094885438,119703.2905114562
190000.0,209465.84646043286,-19465.846460432862
173000.0,214760.14064785128,-41760.14064785128
500000.0,443245.4912694533,56754.50873054669
253000.0,287751.6776739772,-34751.67767397722
170000.0,236866.93773378662,-66866.93773378662
460000.0,283556.54640158574,176443.45359841426
185000.0,114127.40014854196,70872.59985145804
335000.0,200550.29228382654,134449.70771617346
515000.0,585597.3292500859,-70597.32925008587
210000.0,186220.10867965413,23779.891320345865
620000.0,362714.206405987,257285.79359401303
195000.0,286343.60350064683,-91343.60350064683
220000.0,287129.5238094005,-67129.5238094005
219000.0,117135.9653688806,101864.0346311194
375000.0,245861.76549173798,129138.23450826202
119900.0,200168.7669527791,-80268.76695277909
569000.0,365416.54128077254,203583.45871922746
142000.0,228542.0667015672,-86542.06670156721
230000.0,358990.9890899935,-128990.98908999353
295000.0,203947.51486461455,91052.48513538545
170000.0,123900.21330931215,46099.78669068785
244900.0,365078.4201525912,-120178.42015259119
306000.0,256794.64174828804,49205.358251711965
950000.0,326616.4834529186,623383.5165470814
220000.0,175249.58043531838,44750.41956468162
170000.0,236866.93773378662,-66866.93773378662
395000.0,473032.937802307,-78032.93780230702
139000.0,188169.9831367757,-49169.9831367757
690000.0,492687.3721844885,197312.62781551149
176000.0,259773.41777752593,-83773.41777752593
