y_true,y_pred,residual
178000.0,189325.1165194923,-11325.116519492294
595000.0,553163.4322544995,41836.56774550048
165000.0,205013.12177605234,-40013.12177605234
355000.0,325567.063801867,29432.936198132986
200000.0,213791.25705805814,-13791.257058058138
170000.0,150119.8423456719,19880.157654328097
84000.0,196436.09707034903,-112436.09707034903
440000.0,330676.3277722982,109323.67222770181
650000.0,345372.21788600634,304627.78211399366
660000.0,501513.227671499,158486.77232850099
350000.0,473085.18345821986,-123085.18345821986
190000.0,212689.61153227236,-22689.611532272364
164900.0,187056.3835703165,-22156.38357031651
70000.0,92263.54343759367,-22263.543437593675
209000.0,240615.46634611755,-31615.46634611755
345000.0,300621.22841123416,44378.77158876584
480000.0,637109.9682111349,-157109.9682111349
215000.0,183316.4660541697,31683.533945830306
115000.0,203659.51043982472,-88659.51043982472
240000.0,179385.35113550446,60614.64886449554
205000.0,261107.384827107,-56107.38482710699
360000.0,255710.02223192985,104289.97776807015
530000.0,598608.0065095781,-68608.00650957809
985000.0,596513.0510464184,388486.9489535816
215000.0,212214.28102434642,2785.718975653581
170000.0,151276.19991034237,18723.800089657627
207000.0,287913.8020882294,-80913.8020882294
112000.0,174799.33926363534,-62799.33926363534
355000.0,354776.85434547724,223.14565452275565
270000.0,227522.28062145325,42477.71937854675
129000.0,57647.60455388538,71352.39544611462
125000.0,170185.74436729675,-45185.74436729675
170000.0,183047.0325481699,-13047.032548169896
300000.0,303950.4471613823,-3950.447161382297
887000.0,578501.8249957768,308498.17500422325
178000.0,254548.2167351646,-76548.2167351646
190000.0,182383.13678892292,7616.863211077085
180000.0,234091.5267893649,-54091.5267893649
225000.0,205010.9092015657,19989.090798434307
349000.0,295811.6724697943,53188.327530205715
350000.0,417522.9349227012,-67522.93492270121
215000.0,257986.0024202278,-42986.0024202278
177000.0,290265.9983097244,-113265.99830972438
243000.0,316954.64885357016,-73954.64885357016
110000.0,109785.44335994724,214.55664005276049
335000.0,341713.35272526904,-6713.35272526904
185000.0,198075.7353785371,-13075.735378537094
270000.0,228395.6214488979,41604.3785511021
185000.0,127467.92112027181,57532.078879728186
615000.0,483011.45988783723,131988.54011216277
195000.0,149312.99150357192,45687.00849642808
238000.0,290120.67683082353,-52120.67683082353
244000.0,271122.70603279053,-27122.706032790535
230000.0,301134.28025705216,-71134.28025705216
173000.0,235556.42696839746,-62556.426968397456
220000.0,212484.70842853503,7515.291571464972
580000.0,263394.0274672823,316605.9725327177
595000.0,365972.6489678052,229027.3510321948
169000.0,195327.39688858582,-26327.39688858582
235000.0,184435.25199265315,50564.74800734685
215000.0,264199.3328028087,-49199.33280280873
133000.0,118819.63700987489,14180.362990125112
450000.0,331085.24812186195,118914.75187813805
261000.0,321967.7416442823,-60967.7416442823
287000.0,218905.3734007425,68094.62659925749
595000.0,336144.96261492715,258855.03738507285
245000.0,188124.25905751626,56875.74094248374
130000.0,162892.2825978677,-32892.282597867714
799000.0,643564.337463733,155435.66253626696
298000.0,211478.88608854957,86521.11391145043
265000.0,316576.479966254,-51576.47996625397
196000.0,179239.0830256072,16760.916974392807
230000.0,301688.43162423174,-71688.43162423174
295000.0,263005.1073032684,31994.892696731607
290000.0,211004.56048575346,78995.43951424654
195000.0,238895.6137984255,-43895.613798425504
350000.0,389913.43924553716,-39913.439245537156
1100000.0,516182.41712235333,583817.5828776467
498000.0,370625.49770277087,127374.50229722913
545000.0,409006.6479765584,135993.35202344158
190000.0,201433.2852126172,-11433.285212617193
173000.0,235556.42696839746,-62556.426968397456
500000.0,446785.32243897114,53214.67756102886
253000.0,290120.67683082353,-37120.67683082353
170000.0,151400.98872318538,18599.01127681462
460000.0,289826.2859856295,170173.71401437052
185000.0,121905.26895857207,63094.731041427935
335000.0,182526.37443711172,152473.62556288828
515000.0,593039.3222935701,-78039.32229357015
210000.0,165038.20122032688,44961.79877967312
620000.0,356471.0001777649,263528.9998222351
195000.0,254756.0126121218,-59756.01261212179
220000.0,265567.9018092048,-45567.90180920478
219000.0,150224.04116209302,68775.95883790698
375000.0,266237.1572308683,108762.8427691317
119900.0,188298.5884399118,-68398.58843991181
569000.0,377561.1808149964,191438.81918500358
142000.0,319664.31993105955,-177664.31993105955
230000.0,339218.88132854714,-109218.88132854714
295000.0,218806.00146980217,76193.99853019783
170000.0,194655.53923486258,-24655.539234862576
244900.0,349575.06729386316,-104675.06729386316
306000.0,240983.44954454672,65016.55045545328
950000.0,327699.8964737,622300.1035263
220000.0,177520.23889111128,42479.76110888872
170000.0,150630.56438459383,19369.435615406168
395000.0,516430.4074716511,-121430.4074716511
139000.0,145205.72482964245,-6205.724829642451
690000.0,460669.80317021545,229330.19682978455
176000.0,288306.3576100606,-112306.3576100606
