y_true,y_pred,residual
950.0,1172.4684607093861,-222.46846070938614
1150.0,1363.4515521406909,-213.45155214069086
1200.0,1172.4684607093861,27.531539290613864
750.0,1081.4390590441883,-331.4390590441883
1600.0,1391.5743969611694,208.42560303883056
1600.0,1573.0083338209088,26.991666179091226
2650.0,1100.5373681873186,1549.4626318126814
1360.0,791.7637012941002,568.2362987058998
1000.0,1067.6399460810576,-67.63994608105759
3500.0,1425.5210568558648,2074.478943144135
1200.0,1139.258605367797,60.74139463220308
550.0,972.1484003654052,-422.1484003654052
650.0,767.890814865187,-117.89081486518705
3500.0,1516.0258396268455,1983.9741603731545
1000.0,1124.410254616232,-124.4102546162319
780.0,1086.7382552241882,-306.73825522418815
750.0,1081.9636779384055,-331.96367793840545
680.0,810.3373915430134,-130.33739154301338
1300.0,1343.516190868015,-43.516190868014974
3800.0,1076.9769149937338,2723.0230850062662
950.0,1248.861697281908,-298.86169728190794
1000.0,1229.4509549034494,-229.45095490344943
850.0,1001.3204829743181,-151.3204829743181
1850.0,1611.7295710013868,238.27042899861317
1500.0,1372.788521053367,127.21147894663295
1700.0,1583.3945405220193,116.60545947798073
750.0,1058.0907915094924,-308.0907915094924
1000.0,1520.700169336189,-520.700169336189
3300.0,1034.5303383159073,2265.469661684093
790.0,891.5052054013179,-101.50520540131788
850.0,1153.894770460473,-303.89477046047296
700.0,853.8332060092741,-153.83320600927414
600.0,1010.6574518869943,-410.6574518869943
870.0,1277.1967277612755,-407.1967277612755
1200.0,1334.8040884259951,-134.80408842599513
1250.0,1219.9018003318843,30.09819966811574
1200.0,1640.6894679514107,-440.68946795141073
1658.0,1119.6356773304492,538.3643226695508
1100.0,1220.2142335672124,-120.21423356721243
950.0,1172.9930796036033,-222.9930796036033
1750.0,1468.2800667690194,281.7199332309806
1000.0,1229.4509549034494,-229.45095490344943
3200.0,1067.6399460810576,2132.3600539189424
950.0,1101.0619870815358,-151.0619870815358
950.0,1124.72268785156,-174.72268785156007
500.0,858.0831644008397,-358.0831644008397
870.0,986.7845654580813,-116.78456545808126
750.0,867.6323189724048,-117.63231897240485
900.0,1067.6399460810576,-167.6399460810576
850.0,1091.5128325099706,-241.51283250997062
1500.0,1286.5336966739517,213.46630332604832
900.0,1196.3413471382992,-296.34134713829917
890.0,1067.6399460810576,-177.6399460810576
975.0,1167.9060690824924,-192.90606908249242
1000.0,1001.1082973154291,-1.1082973154291267
850.0,881.9560508297527,-31.956050829752712
800.0,791.7637012941002,8.236298705899799
975.0,1196.028913902971,-221.028913902971
1300.0,1415.4472833900825,-115.44728339008248
900.0,1101.374420316864,-201.37442031686396
750.0,1019.8941732232314,-269.8941732232314
900.0,1048.8540701732552,-148.8540701732552
900.0,1186.792192566734,-286.792192566734
1500.0,1115.3857189388837,384.61428106111634
800.0,929.7018236875788,-129.70182368757878
700.0,905.8289372586657,-205.82893725866575
900.0,1082.2761111737336,-182.27611117373363
1190.0,924.9272464017963,265.0727535982037
1000.0,1115.3857189388837,-115.38571893888366
1000.0,1343.516190868015,-343.516190868015
800.0,1172.156027474058,-372.15602747405796
800.0,977.4475965454051,-177.44759654540508
1600.0,1315.7057792828646,284.29422071713543
870.0,986.7845654580813,-116.78456545808126
1600.0,1611.5173853424978,-11.517385342497846
850.0,1049.0662558321442,-199.06625583214418
800.0,1134.4840280820142,-334.4840280820142
2250.0,1058.4032247448206,1191.5967752551794
700.0,1077.1891006526228,-377.18910065262276
800.0,977.4475965454051,-177.44759654540508
1500.0,1029.4433277947967,470.5566722052033
1500.0,1043.7670596521446,456.23294034785545
1450.0,1707.0089310581502,-257.0089310581502
950.0,1133.959409187797,-183.95940918779706
850.0,1153.894770460473,-303.89477046047296
1500.0,1454.4809538058887,45.5190461941113
2000.0,1072.4145233668403,927.5854766331597
900.0,1172.4684607093861,-272.46846070938614
1200.0,1372.788521053367,-172.78852105336705
