y_true,y_pred,residual
178000.0,181316.18994435936,-3316.1899443593575
595000.0,450850.05655018956,144149.94344981044
165000.0,180629.7794782205,-15629.779478220502
355000.0,358885.6104497296,-3885.6104497296037
200000.0,216134.88890588607,-16134.888905886066
170000.0,210151.54691355195,-40151.54691355195
84000.0,182417.07205431914,-98417.07205431914
440000.0,196877.93883847268,243122.06116152732
650000.0,287397.89188669,362602.10811331
660000.0,491495.49653310486,168504.50346689514
350000.0,337399.52211396693,12600.47788603307
190000.0,201070.30485915436,-11070.304859154363
164900.0,144083.10826906827,20816.891730931733
70000.0,125461.89775801514,-55461.89775801514
209000.0,200734.0506005829,8265.949399417092
345000.0,278030.50833330693,66969.49166669307
480000.0,546394.0971355515,-66394.0971355515
215000.0,168370.48718816385,46629.512811836146
115000.0,177286.5005945365,-62286.50059453651
240000.0,181196.04385633834,58803.956143661664
205000.0,269900.20030524145,-64900.20030524145
360000.0,244121.98193796663,115878.01806203337
530000.0,666615.3542688276,-136615.3542688276
985000.0,824643.7651840291,160356.23481597088
215000.0,194818.05645225788,20181.94354774212
170000.0,210151.54691355195,-40151.54691355195
207000.0,245297.54506306394,-38297.54506306394
112000.0,146852.8131070132,-34852.81310701321
355000.0,317306.1824571425,37693.81754285749
270000.0,220676.42526720485,49323.574732795154
129000.0,121151.60383840773,7848.396161592274
125000.0,180985.13636279976,-55985.13636279976
170000.0,184345.12402766934,-14345.124027669342
300000.0,265761.89627882745,34238.10372117255
887000.0,601650.1666138258,285349.83338617417
178000.0,229569.34617345597,-51569.34617345597
190000.0,169340.28372765277,20659.71627234723
180000.0,248633.5274137656,-68633.52741376561
225000.0,212624.50638022184,12375.493619778164
349000.0,381473.9322435276,-32473.93224352761
350000.0,312116.172272829,37883.82772717101
215000.0,246195.2756330297,-31195.275633029698
177000.0,219654.50614284392,-42654.50614284392
243000.0,308260.61452142184,-65260.61452142184
110000.0,121165.14281038802,-11165.142810388017
335000.0,314132.9433864727,20867.056613527297
185000.0,197496.9143214086,-12496.914321408607
270000.0,220676.42526720485,49323.574732795154
185000.0,136658.74007442305,48341.259925576946
615000.0,504348.26957285183,110651.73042714817
195000.0,170792.70144144353,24207.298558556475
238000.0,277676.693147104,-39676.693147104
244000.0,265588.0259693606,-21588.025969360606
230000.0,223297.4199062458,6702.5800937541935
173000.0,179015.14173101276,-6015.141731012758
220000.0,189031.4453805745,30968.5546194255
580000.0,333826.4896366782,246173.5103633218
595000.0,362207.01402552275,232792.98597447725
169000.0,192040.76178704132,-23040.761787041323
235000.0,184130.55108652083,50869.448913479166
215000.0,289112.4634553855,-74112.46345538553
133000.0,133172.02296253003,-172.02296253002714
450000.0,295896.7670446551,154103.2329553449
261000.0,297047.48985345033,-36047.48985345033
287000.0,149634.87857507446,137365.12142492554
595000.0,288427.5202519165,306572.4797480835
245000.0,180074.9375933538,64925.062406646204
130000.0,208361.40167556106,-78361.40167556106
799000.0,1017911.7290219485,-218911.72902194853
298000.0,195659.05080762747,102340.94919237253
265000.0,308703.54624107183,-43703.54624107183
196000.0,184130.55108652083,11869.448913479166
230000.0,222018.61571190486,7981.3842880951415
295000.0,254136.52604192193,40863.47395807807
290000.0,221149.94477016968,68850.05522983032
195000.0,292032.95614540466,-97032.95614540466
350000.0,290749.2322430688,59250.76775693119
1100000.0,519303.68280120724,580696.3171987927
498000.0,343284.7157564005,154715.2842435995
545000.0,422619.4583219013,122380.54167809873
190000.0,190120.24689588838,-120.24689588838373
173000.0,179015.14173101276,-6015.141731012758
500000.0,410449.95721815823,89550.04278184177
253000.0,277676.693147104,-24676.693147104
170000.0,210151.54691355195,-40151.54691355195
460000.0,230674.8314553295,229325.1685446705
185000.0,129066.98304263831,55933.01695736169
335000.0,182289.1427209885,152710.8572790115
515000.0,666615.3542688276,-151615.3542688276
210000.0,173165.99107005182,36834.00892994818
620000.0,335759.322464778,284240.677535222
195000.0,272711.8997479463,-77711.8997479463
220000.0,273803.4986439549,-53803.498643954925
219000.0,133292.98120821684,85707.01879178316
375000.0,233224.01219196335,141775.98780803665
119900.0,185269.51054482718,-65369.51054482718
569000.0,323030.4586899747,245969.54131002532
142000.0,202500.0403022599,-60500.040302259906
230000.0,337888.0929900498,-107888.0929900498
295000.0,182941.66943790077,112058.33056209923
170000.0,135117.4303353578,34882.569664642186
244900.0,335994.95617088466,-91094.95617088466
306000.0,229666.17053144923,76333.82946855077
950000.0,272328.7864256788,677671.2135743212
220000.0,196375.11631556155,23624.88368443845
170000.0,210151.54691355195,-40151.54691355195
395000.0,451577.1483934624,-56577.14839346241
139000.0,186777.5581361264,-47777.558136126405
690000.0,521199.21218589274,168800.78781410726
176000.0,230192.86747677636,-54192.86747677636
