y_true,y_pred,residual
178000.0,198812.0268933781,-20812.02689337809
595000.0,565707.7341785438,29292.26582145621
165000.0,209101.1547371868,-44101.15473718679
355000.0,268920.7653695104,86079.2346304896
200000.0,215888.51027006027,-15888.510270060273
170000.0,168465.08521159473,1534.9147884052654
84000.0,190185.0400413123,-106185.04004131231
440000.0,263703.54529168323,176296.45470831677
650000.0,276033.8656548254,373966.1343451746
660000.0,484184.4084122611,175815.5915877389
350000.0,524718.2936950611,-174718.29369506112
190000.0,198217.98996607366,-8217.989966073656
164900.0,186225.36736971347,-21325.367369713465
70000.0,128790.9586188446,-58790.9586188446
209000.0,175342.39436250326,33657.605637496745
345000.0,270052.2770099923,74947.72299000772
480000.0,758991.9807640692,-278991.98076406925
215000.0,181006.3057399745,33993.69426002551
115000.0,187102.7491794674,-72102.74917946741
240000.0,188712.0283580514,51287.97164194859
205000.0,196134.60143817015,8865.398561829847
360000.0,192310.66700528993,167689.33299471007
530000.0,705085.5879688367,-175085.58796883665
985000.0,691427.9439248863,293572.0560751137
215000.0,199689.04956768648,15310.950432313519
170000.0,170005.59179802734,-5.591798027337063
207000.0,264970.3949133739,-57970.39491337392
112000.0,163818.84373790576,-51818.84373790576
355000.0,293492.7221218191,61507.2778781809
270000.0,234906.45440109033,35093.545598909666
129000.0,129719.97208755408,-719.9720875540806
125000.0,185999.38680410394,-60999.38680410394
170000.0,190538.25141792613,-20538.251417926134
300000.0,277356.6054427024,22643.39455729758
887000.0,616244.6624141516,270755.3375858484
178000.0,194095.52535364745,-16095.525353647448
190000.0,181281.22015169045,8718.779848309554
180000.0,167069.46001306202,12930.539986937976
225000.0,195466.25780131013,29533.74219868987
349000.0,256356.96011617483,92643.03988382517
350000.0,400349.63472058746,-50349.63472058746
215000.0,225932.28414415036,-10932.284144150355
177000.0,267808.727872061,-90808.72787206102
243000.0,235518.81288745467,7481.187112545333
110000.0,135515.9993255819,-25515.999325581914
335000.0,280537.84122282907,54462.15877717093
185000.0,203811.68193937556,-18811.681939375558
270000.0,235506.8623479851,34493.137652014906
185000.0,141292.92759984225,43707.07240015775
615000.0,472487.14469319466,142512.85530680534
195000.0,191964.17646983478,3035.8235301652167
238000.0,251365.91543763748,-13365.915437637479
244000.0,236352.07894533008,7647.921054669918
230000.0,284339.1781956077,-54339.178195607674
173000.0,216739.77126444766,-43739.771264447656
220000.0,204310.0507710594,15689.94922894059
580000.0,331424.5537392548,248575.44626074517
595000.0,304447.92304137244,290552.07695862756
169000.0,187736.09161839657,-18736.091618396575
235000.0,195351.59713280588,39648.40286719412
215000.0,220972.99933996776,-5972.999339967762
133000.0,136815.53597165245,-3815.5359716524545
450000.0,302808.74383907946,147191.25616092054
261000.0,243988.34446522445,17011.65553477555
287000.0,215919.00898272038,71080.99101727962
595000.0,308119.1327082483,286880.8672917517
245000.0,182248.29779756736,62751.70220243264
130000.0,154438.9758904814,-24438.975890481408
799000.0,765269.118449135,33730.881550865015
298000.0,199056.0423171365,98943.95768286349
265000.0,236518.89409660752,28481.105903392483
196000.0,190539.8935472008,5460.106452799198
230000.0,285195.7035456041,-55195.703545604076
295000.0,198129.97968266686,96870.02031733314
290000.0,214855.66629757467,75144.33370242533
195000.0,205878.6411610561,-10878.64116105609
350000.0,311551.12608953635,38448.87391046365
1100000.0,588253.8044522358,511746.1955477642
498000.0,315334.2498569661,182665.75014303392
545000.0,436783.29236165533,108216.70763834467
190000.0,193356.66527909765,-3356.6652790976514
173000.0,216739.77126444766,-43739.771264447656
500000.0,362216.1361853991,137783.86381460092
253000.0,251365.91543763748,1634.084562362521
170000.0,170209.20713490932,-209.20713490931666
460000.0,265822.1810776817,194177.81892231829
185000.0,138064.36832205532,46935.63167794468
335000.0,193194.12458437931,141805.87541562069
515000.0,694171.5025511403,-179171.50255114026
210000.0,174172.56257302352,35827.43742697648
620000.0,296668.847371926,323331.152628074
195000.0,202215.50901946553,-7215.509019465535
220000.0,198261.85152797433,21738.14847202567
219000.0,167787.94641467556,51212.05358532444
375000.0,202502.78789714098,172497.21210285902
119900.0,183969.85403598438,-64069.854035984376
569000.0,292322.4778211244,276677.5221788756
142000.0,247689.78032384248,-105689.78032384248
230000.0,260443.3493362792,-30443.349336279207
295000.0,210676.11703503525,84323.88296496475
170000.0,192778.2282779578,-22778.228277957794
244900.0,266013.852877208,-21113.852877207974
306000.0,267127.60929082887,38872.39070917113
950000.0,306744.63988699333,643255.3601130067
220000.0,168868.78988361525,51131.210116384755
170000.0,168741.30387674557,1258.6961232544272
395000.0,499581.51566384494,-104581.51566384494
139000.0,122118.67293788519,16881.32706211481
690000.0,424670.57580676756,265329.42419323244
176000.0,219293.65304713012,-43293.65304713012
