y_true,y_pred,residual
178000.0,172213.05920888114,5786.940791118861
595000.0,576011.1599776314,18988.84002236859
165000.0,158747.06560228136,6252.934397718636
355000.0,307258.7019584577,47741.29804154229
200000.0,183720.06080685265,16279.939193147351
170000.0,156635.35832869052,13364.64167130948
84000.0,161246.73306412046,-77246.73306412046
440000.0,317350.79862605856,122649.20137394144
650000.0,275382.4430014683,374617.5569985317
660000.0,434807.4441393388,225192.5558606612
350000.0,375481.95255354786,-25481.95255354786
190000.0,175315.62193087852,14684.378069121478
164900.0,168224.11584524202,-3324.1158452420204
70000.0,146848.9082461712,-76848.9082461712
209000.0,279095.06008939963,-70095.06008939963
345000.0,264337.66464727727,80662.33535272273
480000.0,636252.5022976194,-156252.50229761936
215000.0,150306.28241284238,64693.71758715762
115000.0,228427.6497709144,-113427.6497709144
240000.0,168976.72481877555,71023.27518122445
205000.0,215391.07133400207,-10391.071334002074
360000.0,229783.1587483651,130216.8412516349
530000.0,549742.0256925195,-19742.0256925195
985000.0,644771.782948636,340228.217051364
215000.0,171063.80623289273,43936.19376710727
170000.0,156635.35832869052,13364.64167130948
207000.0,217734.9014978165,-10734.901497816492
112000.0,217007.16528203068,-105007.16528203068
355000.0,297411.65934829006,57588.340651709936
270000.0,167338.3376284346,102661.66237156541
129000.0,132403.94481772196,-3403.94481772196
125000.0,157511.80094736122,-32511.80094736122
170000.0,171254.81440643163,-1254.8144064316293
300000.0,233583.3271701038,66416.67282989621
887000.0,562659.5039056926,324340.4960943074
178000.0,217322.63589413953,-39322.63589413953
190000.0,150978.72973916054,39021.27026083946
180000.0,292474.57155149,-112474.57155149
225000.0,158747.06560228136,66252.93439771864
349000.0,312096.8674813203,36903.13251867972
350000.0,301647.7144466832,48352.28555331682
215000.0,247781.31301021783,-32781.313010217826
177000.0,242853.6851755438,-65853.6851755438
243000.0,293128.0846952079,-50128.08469520789
110000.0,157160.63694232632,-47160.636942326324
335000.0,295097.3985500814,39902.601449918584
185000.0,169922.22272406833,15077.777275931672
270000.0,167338.3376284346,102661.66237156541
185000.0,173951.43173054355,11048.568269456446
615000.0,412608.06712303933,202391.93287696067
195000.0,134789.31295022,60210.68704978001
238000.0,274253.8780242955,-36253.878024295496
244000.0,264928.3079203328,-20928.307920332823
230000.0,216765.12746003442,13234.872539965581
173000.0,203188.4028654926,-30188.402865492593
220000.0,167101.48283090326,52898.51716909674
580000.0,234304.43171048677,345695.56828951323
595000.0,329186.6523547958,265813.3476452042
169000.0,169165.40257761296,-165.40257761295652
235000.0,159635.3241370545,75364.6758629455
215000.0,274462.0311814747,-59462.03118147468
133000.0,170492.0590019735,-37492.05900197351
450000.0,255955.3087514814,194044.6912485186
261000.0,282542.24557195185,-21542.245571951848
287000.0,173398.54473084788,113601.45526915212
595000.0,248924.34403419367,346075.65596580633
245000.0,159635.3241370545,85364.6758629455
130000.0,202351.54023653542,-72351.54023653542
799000.0,770027.2539764515,28972.746023548534
298000.0,171637.4708252303,126362.5291747697
265000.0,293455.3886486483,-28455.38864864828
196000.0,159635.3241370545,36364.6758629455
230000.0,215799.6727191491,14200.327280850906
295000.0,237076.56796973723,57923.432030262775
290000.0,204097.43671326264,85902.56328673736
195000.0,276614.4619466424,-81614.46194664238
350000.0,375178.8618740206,-25178.8618740206
1100000.0,452363.59384357714,647636.4061564228
498000.0,318703.7126098683,179296.28739013168
545000.0,394735.8218644193,150264.17813558067
190000.0,167849.06931597652,22150.93068402348
173000.0,203188.4028654926,-30188.402865492593
500000.0,482336.9302649293,17663.06973507069
253000.0,274253.8780242955,-21253.878024295496
170000.0,156635.35832869052,13364.64167130948
460000.0,205927.72323873793,254072.27676126207
185000.0,165070.22818271766,19929.771817282337
335000.0,158393.14764179086,176606.85235820914
515000.0,549742.0256925195,-34742.0256925195
210000.0,169922.22272406833,40077.77727593167
620000.0,307880.6549069768,312119.3450930232
195000.0,218294.9041394151,-23294.9041394151
220000.0,217808.22750721837,2191.7724927816307
219000.0,166763.91936826875,52236.08063173125
375000.0,220006.851928792,154993.148071208
119900.0,164511.054289995,-44611.054289994994
569000.0,397227.8019886255,171772.1980113745
142000.0,284758.04430815857,-142758.04430815857
230000.0,272934.842615999,-42934.84261599899
295000.0,161607.0271535518,133392.9728464482
170000.0,174729.66383966547,-4729.663839665474
244900.0,313427.38316978473,-68527.38316978473
306000.0,182008.88303581328,123991.11696418672
950000.0,238057.04244353398,711942.957556466
220000.0,195322.64965456136,24677.350345438637
170000.0,156635.35832869052,13364.64167130948
395000.0,508999.67615558236,-113999.67615558236
139000.0,205767.31520345292,-66767.31520345292
690000.0,392287.98658904387,297712.01341095613
176000.0,278472.83281184343,-102472.83281184343
