y_true,y_pred,residual
950.0,1099.7431630194687,-149.74316301946874
1150.0,1312.159280444171,-162.15928044417092
1200.0,1292.6153679580873,-92.61536795808729
750.0,988.5857179502755,-238.58571795027547
1600.0,1396.0447650045967,203.95523499540332
1600.0,1632.666351248913,-32.66635124891309
2650.0,1069.3926838225516,1580.6073161774484
1360.0,877.1460833247407,482.85391667525926
1000.0,971.7530200698,28.24697993020004
3500.0,1470.7344309338155,2029.2655690661845
1200.0,1061.9716101252027,138.0283898747973
550.0,631.1105795055528,-81.11057950555278
650.0,829.1054215872865,-179.10542158728651
3500.0,1748.4150568007988,1751.5849431992012
1000.0,825.6408193307135,174.3591806692865
780.0,902.6390512740489,-122.63905127404894
750.0,956.2107699218243,-206.2107699218243
680.0,803.3278832608075,-123.32788326080754
1300.0,1149.0927789520065,150.90722104799352
3800.0,1200.0547705828383,2599.9452294171615
950.0,1126.7523432583007,-176.7523432583007
1000.0,1203.7259536236986,-203.72595362369862
850.0,907.4977254090618,-57.497725409061786
1850.0,1653.0650073365262,196.93499266347385
1500.0,1534.494975784758,-34.494975784758026
1700.0,1701.68221552757,-1.6822155275699515
750.0,994.0440820853146,-244.04408208531459
1000.0,1272.8186666372044,-272.8186666372044
3300.0,1149.2190944342447,2150.7809055657553
790.0,846.4498433533633,-56.44984335336335
850.0,1169.8764652609987,-319.87646526099866
700.0,691.898510295861,8.101489704138999
600.0,829.3499363883706,-229.34993638837057
870.0,1209.048959113402,-339.0489591134019
1200.0,1188.2464892108073,11.75351078919266
1250.0,1093.4730930671699,156.52690693283012
1200.0,1311.8497866065868,-111.8497866065868
1658.0,1089.5711966934748,568.4288033065252
1100.0,1342.091890034609,-242.09189003460892
950.0,1118.683167675709,-168.683167675709
1750.0,1129.0694059762245,620.9305940237755
1000.0,733.0178748694635,266.9821251305365
3200.0,1093.9433307456734,2106.0566692543266
950.0,977.3473593372464,-27.347359337246417
950.0,1208.242742951265,-258.242742951265
500.0,566.3606015018007,-66.36060150180072
870.0,955.9653274947424,-85.96532749474238
750.0,830.9280831912366,-80.92808319123662
900.0,993.514137200761,-93.51413720076096
850.0,969.9243755598443,-119.9243755598443
1500.0,1268.6735838716643,231.32641612833572
900.0,1308.0434994051466,-408.0434994051466
890.0,981.1861255044342,-91.18612550443424
975.0,1060.0091643549845,-85.00916435498448
1000.0,1090.7090375720402,-90.70903757204019
850.0,812.9367242361985,37.06327576380147
800.0,791.1919020239762,8.80809797602376
975.0,1083.7310509950528,-108.73105099505278
1300.0,1485.5991758692928,-185.59917586929282
900.0,927.9477914500294,-27.9477914500294
750.0,814.3018372486245,-64.30183724862445
900.0,1086.9796955640832,-186.97969556408316
900.0,1137.1008734866998,-237.1008734866998
1500.0,1088.2571273824717,411.7428726175283
800.0,895.2606655785542,-95.26066557855415
700.0,887.9229244066502,-187.92292440665017
900.0,1131.1183541885177,-231.11835418851774
1190.0,862.5497831135376,327.4502168864624
1000.0,1046.0690537937808,-46.06905379378077
1000.0,1263.2895649800628,-263.2895649800628
800.0,1141.75817446387,-341.7581744638701
800.0,1018.074544143943,-218.07454414394294
1600.0,1274.2002108412048,325.7997891587952
870.0,953.0526824927684,-83.05268249276844
1600.0,1520.6363527545043,79.36364724549571
850.0,981.9906871694214,-131.99068716942145
800.0,920.0121836199366,-120.01218361993665
2250.0,1102.6028863226984,1147.3971136773016
700.0,970.9944609310926,-270.9944609310926
800.0,899.9036282736503,-99.90362827365027
1500.0,921.6705894139475,578.3294105860525
1500.0,674.7829070547369,825.2170929452631
1450.0,2010.6154835712512,-560.6154835712512
950.0,941.5163349920156,8.483665007984428
850.0,1092.4711135496416,-242.4711135496416
1500.0,1349.1710789953088,150.8289210046912
2000.0,1026.4108419778418,973.5891580221582
900.0,1092.1193985059626,-192.11939850596264
1200.0,1177.7609875682613,22.23901243173873
