codigo_inmueble,precio,superficie_construida_m2,numero_dormitorios,numero_banos,tipologia,subtipologia,provincia,municipio,distrito,latitud,longitud,planta,es_exterior,tiene_ascensor,tiene_garaje,obra_nueva,distancia_min_playa_km,distancia_min_supermercado_km,distancia_min_colegio_km
110866848,419000.0,96.0,2,1,flat,,Cantabria,Santander,Cuatro Caminos,43.4596202,-3.8232088,8,True,True,True,False,2.47,0.013,0.12
110726895,236000.0,66.0,2,1,flat,,Cantabria,El Astillero,,43.3963457,-3.8218355,bj,True,True,True,False,2.945,0.216,0.168
110862791,324900.0,153.0,4,3,flat,duplex,Cantabria,Camargo,Muriedas,43.4189966,-3.845986,3,True,True,True,False,2.893,0.117,0.35
110862100,420000.0,94.0,3,2,flat,,Cantabria,Santander,Numancia - San Fernando,43.4600898,-3.818655,4,True,True,True,False,2.606,0.092,0.206
110861126,296000.0,76.0,2,2,flat,,Cantabria,Santander,Castilla - Hermida,43.4540891,-3.8207585,3,True,True,,False,2.992,0.04,0.338
109153047,256000.0,90.0,3,2,chalet,terracedHouse,Cantabria,Guarnizo,,43.4043793,-3.8414481,,,,True,False,3.152,0.149,0.454
110855726,175000.0,67.0,2,1,flat,,Cantabria,Santander,Alisal - Cazoña - San Román,43.4600093,-3.8444012,bj,True,True,True,False,2.171,0.207,0.21
110854764,90000.0,102.0,4,3,flat,,Cantabria,El Astillero,,43.4026413,-3.8180253,bj,True,False,,False,2.185,0.38,0.159
110821694,216000.0,75.0,1,1,flat,,Cantabria,Santander,Los Castros,43.4625467,-3.832326,2,True,True,,False,1.919,0.241,0.318
110843413,1050000.0,317.0,5,5,flat,,Cantabria,Santander,Cuatro Caminos,43.4581868,-3.8265832,en,True,True,,False,2.516,0.127,0.192
110836916,175000.0,67.0,2,1,flat,,Cantabria,Santander,Alisal - Cazoña - San Román,43.459485,-3.8429878,bj,True,True,True,False,2.208,0.108,0.296
110750460,355000.0,98.0,3,2,flat,,Cantabria,Santander,Los Castros,43.4646292,-3.8276276,1,True,True,True,False,1.816,0.058,0.161
110828409,93000.0,56.0,2,1,flat,,Cantabria,El Astillero,,43.4031627,-3.817475,1,True,False,,False,2.117,0.453,0.221
110789131,187000.0,170.0,8,4,chalet,independantHouse,Cantabria,Guarnizo,,43.3980298,-3.8486477,,,,True,False,4.047,1.035,0.702
110815554,450000.0,193.0,3,1,chalet,independantHouse,Cantabria,Camargo,Maliaño,43.4123771,-3.8314578,,,,True,False,1.984,0.866,0.631
110465422,160000.0,80.0,2,1,flat,duplex,Cantabria,Guarnizo,,43.4032298,-3.8408321,1,True,False,,False,3.192,0.185,0.351
110820998,210000.0,60.0,2,1,flat,,Cantabria,Santander,Numancia - San Fernando,43.4606603,-3.8163053,2,True,True,,False,2.484,0.124,0.154
110626092,330000.0,78.0,2,1,flat,,Cantabria,Santander,General Dávila,43.4632635,-3.8225672,3,True,True,,False,2.139,0.278,0.092
110820285,179000.0,89.0,3,1,flat,,Cantabria,Santander,Cuatro Caminos,43.4612045,-3.8232947,1,True,True,,False,2.309,0.084,0.118
110817497,380000.0,99.0,3,2,flat,,Cantabria,Santander,Cuatro Caminos,43.4599956,-3.823354,4,True,True,,False,2.428,0.049,0.154
110816081,880000.0,480.0,11,10,chalet,independantHouse,Cantabria,Santander,Alisal - Cazoña - San Román,43.4604457,-3.8434999,,,,True,False,2.109,0.21,0.263
110810685,142000.0,60.0,2,1,flat,,Cantabria,Santander,General Dávila,43.461389,-3.8259052,5,True,False,,False,2.202,0.083,0.119
110808037,148650.0,93.0,4,3,flat,,Cantabria,Guarnizo,,43.4061581,-3.841102,bj,True,True,,False,3.014,0.205,0.569
110807447,139000.0,90.0,4,3,flat,,Cantabria,Guarnizo,,43.404561,-3.8379558,2,True,True,,False,2.919,0.137,0.288
110807153,125700.0,66.0,2,2,flat,,Cantabria,Guarnizo,,43.3912875,-3.8591328,bj,True,False,True,False,5.178,2.165,0.435
110800686,170000.0,118.0,4,3,flat,,Cantabria,El Astillero,,43.3928444,-3.8177169,1,True,True,,False,3.24,0.108,0.587
110797373,165000.0,91.0,3,2,flat,,Cantabria,Camargo,Muriedas,43.4166273,-3.8439254,1,True,True,,False,2.767,0.089,0.25
36010405,550000.0,143.0,4,3,flat,duplex,Cantabria,Santander,Cuatro Caminos,43.4595875,-3.8331861,3,True,True,True,False,2.222,0.375,0.458
110784842,114000.0,81.0,3,1,flat,,Cantabria,Santander,Alisal - Cazoña - San Román,43.4596055,-3.8443021,2,True,True,,False,2.213,0.164,0.241
110598906,280000.0,70.0,2,1,flat,penthouse,Cantabria,Castro-Urdiales,Brazomar,43.3704637,-3.2161753,4,True,True,True,False,0.531,0.082,0.136
110595059,215000.0,69.0,2,2,flat,,Cantabria,Castro-Urdiales,Mioño-Santullán,43.3471729,-3.21067,1,,True,True,False,2.267,2.035,1.661
110593260,330000.0,107.0,3,3,flat,,Cantabria,Castro-Urdiales,Mioño-Santullán,43.359155,-3.201701,1,True,False,True,False,0.784,1.364,0.893
110569835,320000.0,110.0,3,2,flat,,Cantabria,Castro-Urdiales,Brazomar,43.374071,-3.2160573,2,True,True,True,False,0.307,0.366,0.506
110576012,315000.0,93.0,3,2,flat,,Cantabria,Castro-Urdiales,Centro,43.3803643,-3.2271967,bj,True,True,True,False,0.725,0.372,0.443
110567262,399000.0,178.0,3,3,chalet,terracedHouse,Cantabria,Castro-Urdiales,Cotolino,43.36928,-3.2009,,,,True,True,0.485,0.475,0.086
110567144,362000.0,151.0,3,3,chalet,terracedHouse,Cantabria,Castro-Urdiales,Cotolino,43.36928,-3.2009,,,,True,True,0.485,0.475,0.086
110565516,349000.0,200.0,3,2,chalet,independantHouse,Cantabria,Castro-Urdiales,Baltezana-Ontón,43.3493253,-3.1705882,,,,True,False,2.203,3.759,3.388
110549579,235000.0,84.0,3,2,flat,,Cantabria,Castro-Urdiales,Mioño-Santullán,43.3471729,-3.21067,2,True,True,True,True,2.267,2.035,1.661
110549560,229000.0,84.0,3,2,flat,,Cantabria,Castro-Urdiales,Mioño-Santullán,43.3471729,-3.21067,1,True,True,True,True,2.267,2.035,1.661
110549545,241000.0,84.0,3,2,flat,,Cantabria,Castro-Urdiales,Mioño-Santullán,43.3471729,-3.21067,3,True,True,True,True,2.267,2.035,1.661
110549514,221000.0,67.0,2,2,flat,,Cantabria,Castro-Urdiales,Mioño-Santullán,43.3471729,-3.21067,2,True,True,True,True,2.267,2.035,1.661
110523724,349000.0,220.0,3,3,chalet,independantHouse,Cantabria,Castro-Urdiales,Baltezana-Ontón,43.3512332,-3.1715019,,,,True,False,2.0,3.568,3.194
110544150,270000.0,205.0,1,1,chalet,,Cantabria,Castro-Urdiales,Mioño-Santullán,43.3536219,-3.2048331,,,,,False,1.41,1.931,1.105
110536790,799000.0,511.0,5,4,chalet,independantHouse,Cantabria,Castro-Urdiales,Samano,43.3673218,-3.2494582,,,,True,False,2.886,1.819,2.532
110529411,542000.0,349.0,5,4,chalet,independantHouse,Cantabria,Castro-Urdiales,Samano,43.3504427,-3.2384457,,,,True,False,3.394,1.029,2.5
110530978,269000.0,77.0,2,1,flat,duplex,Cantabria,Castro-Urdiales,Brazomar,43.374571,-3.2133736,2,True,True,True,False,0.094,0.512,0.435
110529802,300000.0,90.0,2,2,flat,,Cantabria,Castro-Urdiales,Cotolino,43.371425,-3.2053174,2,True,True,True,False,0.203,0.096,0.345
110525965,280000.0,79.0,2,2,flat,,Cantabria,Castro-Urdiales,Centro,43.3820108,-3.2234469,1,True,True,True,False,0.505,0.154,0.138
110517202,299800.0,65.0,2,2,flat,penthouse,Cantabria,Castro-Urdiales,Playa Ostende,43.3898287,-3.2318625,4,True,True,True,False,0.587,1.096,1.0
107129846,360000.0,221.0,3,3,chalet,independantHouse,Cantabria,Castro-Urdiales,Samano,43.3641098,-3.2304252,,,,,False,1.855,0.686,1.219
110510504,290000.0,80.0,2,2,flat,,Cantabria,Castro-Urdiales,Cotolino,43.3728515,-3.2005551,2,True,True,True,False,0.223,0.511,0.376
110507931,2395000.0,255.0,5,4,chalet,independantHouse,Cantabria,Castro-Urdiales,Brazomar,43.373522,-3.2114867,,,,True,False,0.107,0.506,0.246
110494115,325000.0,293.0,4,2,chalet,semidetachedHouse,Cantabria,Castro-Urdiales,Baltezana-Ontón,43.3436774,-3.1699231,,,,True,False,2.725,4.226,3.871
110492361,265000.0,65.0,2,1,flat,,Cantabria,Castro-Urdiales,Brazomar,43.3725984,-3.2181957,2,True,True,True,False,0.515,0.21,0.337
110483178,498000.0,121.0,4,2,flat,,Cantabria,Castro-Urdiales,Cotolino,43.3727088,-3.2093107,4,True,True,True,False,0.116,0.311,0.103
110474257,498000.0,120.0,4,2,flat,,Cantabria,Castro-Urdiales,Cotolino,43.3741646,-3.2080703,4,True,True,True,False,0.085,0.384,0.29
110472000,498000.0,120.0,4,2,flat,,Cantabria,Castro-Urdiales,Cotolino,43.3727088,-3.2093107,4,True,True,True,False,0.116,0.311,0.103
110471549,295000.0,102.0,3,2,flat,,Cantabria,Castro-Urdiales,Centro,43.3824479,-3.222083,1,True,True,,False,0.405,0.114,0.14
110464487,285000.0,101.0,3,2,flat,,Cantabria,Castro-Urdiales,Centro,43.3812125,-3.2219202,1,True,True,,False,0.381,0.076,0.101
110463190,295000.0,100.0,3,2,flat,,Cantabria,Castro-Urdiales,Centro,43.3824936,-3.2207245,1,True,True,,False,0.302,0.049,0.218
110458336,295000.0,104.0,3,2,flat,,Cantabria,Castro-Urdiales,Centro,43.3832969,-3.2191033,1,True,True,,False,0.248,0.15,0.088
110453593,575000.0,232.0,5,2,chalet,independantHouse,Cantabria,Castro-Urdiales,Cotolino,43.3664718,-3.2115787,,,,,False,0.833,0.574,0.489
110450495,235000.0,76.0,2,2,flat,,Cantabria,Castro-Urdiales,Mioño-Santullán,43.3471729,-3.21067,2,True,True,True,True,2.267,2.035,1.661
110450500,221000.0,60.0,2,2,flat,,Cantabria,Castro-Urdiales,Mioño-Santullán,43.3471729,-3.21067,2,True,True,True,True,2.267,2.035,1.661
110450410,215000.0,60.0,2,2,flat,,Cantabria,Castro-Urdiales,Mioño-Santullán,43.3471729,-3.21067,1,True,True,True,True,2.267,2.035,1.661
110450305,209000.0,60.0,2,2,flat,,Cantabria,Castro-Urdiales,Mioño-Santullán,43.3471729,-3.21067,bj,True,True,True,True,2.267,2.035,1.661
110445866,299000.0,216.0,3,2,chalet,independantHouse,Cantabria,Castro-Urdiales,Samano,43.3651791,-3.2266818,,,,,False,1.545,0.774,0.899
110419360,283000.0,101.0,4,1,flat,,Cantabria,Castro-Urdiales,Centro,43.381796,-3.2188071,1,False,False,,False,0.131,0.056,0.238
104572775,400000.0,140.0,4,3,flat,,Cantabria,Castro-Urdiales,Centro,43.3785889,-3.2186291,5,True,True,,False,0.346,0.135,0.092
110415855,280000.0,100.0,3,1,flat,,Cantabria,Castro-Urdiales,Centro,43.3827037,-3.2201647,1,True,False,,False,0.27,0.071,0.175
110414057,435000.0,191.0,4,3,chalet,independantHouse,Cantabria,Castro-Urdiales,Samano,43.3601607,-3.227846,,,,,False,2.015,0.354,1.299
97911855,400000.0,154.0,4,3,flat,,Cantabria,Castro-Urdiales,Centro,43.3804268,-3.2191709,5,True,True,,False,0.199,0.05,0.175
109971813,390000.0,85.0,2,2,flat,,Cantabria,Castro-Urdiales,Brazomar,43.369131,-3.2128031,3,True,True,True,False,0.577,0.391,0.375
110397640,370000.0,227.0,4,4,chalet,independantHouse,Cantabria,Castro-Urdiales,Oriñón-Allendagua,43.3999191,-3.2639452,,,,True,False,2.55,3.897,3.763
110382767,370000.0,270.0,4,4,chalet,independantHouse,Cantabria,Castro-Urdiales,Samano,43.3659501,-3.2509142,,,,True,False,3.078,1.838,2.709
110379149,239000.0,73.0,2,1,flat,,Cantabria,Castro-Urdiales,Cotolino,43.3710407,-3.2089368,3,True,True,,False,0.297,0.212,0.099
108017961,333000.0,160.0,3,3,chalet,semidetachedHouse,Cantabria,Castro-Urdiales,Otañes,43.3300022,-3.1921383,,,,True,False,3.756,4.421,3.912
110363243,190000.0,70.0,2,1,flat,,Cantabria,Castro-Urdiales,Centro,43.3833784,-3.2195816,3,True,False,,False,0.257,0.124,0.086
110351368,283000.0,101.0,4,1,flat,,Cantabria,Castro-Urdiales,Centro,43.3804012,-3.2177304,1,True,False,,False,0.132,0.164,0.11
102824333,115000.0,58.0,1,1,flat,,Cantabria,Barcena de Cicero,,43.4101982,-3.4848964,1,True,False,,False,2.734,2.113,0.413
110828760,175000.0,65.0,2,1,flat,,Cantabria,Colindres,,43.3965868,-3.4479828,1,True,False,,False,2.692,0.092,0.356
110677360,170000.0,61.0,2,2,flat,,Cantabria,Laredo,Centro,43.4130395,-3.4120425,2,True,False,,False,2.531,0.193,0.2
110814473,175000.0,51.0,2,1,flat,,Cantabria,Limpias,,43.360205,-3.4208071,3,True,False,True,False,6.908,1.93,0.075
110812527,534000.0,255.0,4,4,chalet,independantHouse,Cantabria,Barcena de Cicero,,43.3936974,-3.4726284,,,,True,False,3.324,0.098,1.292
110808015,549000.0,236.0,3,3,chalet,independantHouse,Cantabria,Laredo,El Callejo - La Pesquera - La Arenosa,43.4039377,-3.4318302,,,,,False,2.361,0.413,0.544
110800950,390000.0,202.0,5,3,chalet,independantHouse,Cantabria,Limpias,,43.3870579,-3.4126239,,,,,False,4.041,2.431,2.17
110794268,225000.0,102.0,3,2,flat,,Cantabria,Colindres,,43.3946998,-3.4558236,7,True,True,,False,2.86,0.079,0.155
110769996,200000.0,87.0,2,1,flat,,Cantabria,Colindres,,43.394457,-3.4486836,1,True,True,,False,2.916,0.159,0.198
110767367,210000.0,75.0,2,2,flat,,Cantabria,Limpias,,43.3657851,-3.4254827,1,True,True,True,False,6.497,2.615,0.595
110764264,135000.0,40.0,0,1,flat,studio,Cantabria,Laredo,El Puntal,43.4241212,-3.4470249,bj,True,True,,False,0.27,0.522,1.864
