y_true,y_pred,residual
178000.0,198954.48823081976,-20954.488230819756
595000.0,494848.82019179885,100151.17980820115
165000.0,216663.0743132826,-51663.07431328259
355000.0,336403.4648772131,18596.53512278688
200000.0,255664.90839194044,-55664.90839194044
170000.0,237132.45999896454,-67132.45999896454
84000.0,215289.90185049234,-131289.90185049234
440000.0,212133.36083043815,227866.63916956185
650000.0,294659.5982357153,355340.4017642847
660000.0,476087.64894585684,183912.35105414316
350000.0,449373.8615205403,-99373.86152054032
190000.0,237970.6941287284,-47970.69412872841
164900.0,152250.5436880534,12649.45631194659
70000.0,113487.46546508893,-43487.46546508893
209000.0,190409.98584017396,18590.014159826038
345000.0,321908.81060862966,23091.18939137034
480000.0,565447.4381558907,-85447.43815589068
215000.0,196553.72082770796,18446.279172292037
115000.0,211922.26490827143,-96922.26490827143
240000.0,206190.87454224093,33809.12545775907
205000.0,244722.3487980052,-39722.3487980052
360000.0,221991.70838747628,138008.29161252372
530000.0,609088.5546842929,-79088.55468429287
985000.0,630986.7770824616,354013.22291753837
215000.0,230221.25454101193,-15221.254541011935
170000.0,237563.28653562482,-67563.28653562482
207000.0,312811.6696656837,-105811.6696656837
112000.0,157030.8606148151,-45030.86061481509
355000.0,325845.7207111501,29154.27928884991
270000.0,290794.58041007054,-20794.580410070543
129000.0,128311.25471518014,688.7452848198591
125000.0,206280.8315244454,-81280.83152444541
170000.0,210750.06485034665,-40750.06485034665
300000.0,332511.11592281086,-32511.11592281086
887000.0,553376.2827924832,333623.7172075168
178000.0,215412.6344594564,-37412.6344594564
190000.0,196894.68759568344,-6894.687595683441
180000.0,221364.9718258446,-41364.97182584461
225000.0,240668.00996391356,-15668.009963913559
349000.0,327118.70869760803,21881.29130239197
350000.0,435880.9602620314,-85880.96026203141
215000.0,285672.7209384049,-70672.7209384049
177000.0,271180.0484028607,-94180.0484028607
243000.0,301027.3791724013,-58027.37917240133
110000.0,96579.93625681812,13420.063743181876
335000.0,313743.1013989958,21256.898601004214
185000.0,234341.88328945084,-49341.88328945084
270000.0,291569.8025366818,-21569.80253668182
185000.0,126617.89065619424,58382.10934380576
615000.0,503133.89060611627,111866.10939388373
195000.0,230891.81691981177,-35891.81691981177
238000.0,324040.72715259134,-86040.72715259134
244000.0,303323.40308387624,-59323.40308387624
230000.0,294032.6142932081,-64032.61429320811
173000.0,210781.2477686563,-37781.24776865629
220000.0,220292.39191970136,-292.39191970136017
580000.0,408539.8856182811,171460.11438171891
595000.0,358891.4849993254,236108.51500067458
169000.0,220688.45263244247,-51688.452632442466
235000.0,217293.17983321496,17706.820166785037
215000.0,257164.9349191332,-42164.9349191332
133000.0,116435.33182991206,16564.66817008794
450000.0,363284.89321214624,86715.10678785376
261000.0,296916.3723306916,-35916.37233069161
287000.0,186239.9563151016,100760.04368489841
595000.0,366287.3306480236,228712.66935197642
245000.0,206728.96237548187,38271.037624518125
130000.0,130071.94236444877,-71.94236444876879
799000.0,698588.6042938441,100411.39570615592
298000.0,231276.72710898166,66723.27289101834
265000.0,299494.05121026153,-34494.05121026153
196000.0,214264.19324771248,-18264.19324771248
230000.0,293415.77655807143,-63415.77655807143
295000.0,232715.9645939247,62284.0354060753
290000.0,241835.5251798775,48164.4748201225
195000.0,218736.22076117815,-23736.22076117815
350000.0,328273.1796192798,21726.820380720193
1100000.0,561000.1044603079,538999.8955396921
498000.0,345618.28587019665,152381.71412980335
545000.0,484669.10808146343,60330.89191853657
190000.0,220283.05899803725,-30283.058998037246
173000.0,210781.2477686563,-37781.24776865629
500000.0,442344.9070225899,57655.092977410124
253000.0,324040.72715259134,-71040.72715259134
170000.0,237709.1290403234,-67709.1290403234
460000.0,306275.28425182455,153724.71574817545
185000.0,116552.05517466244,68447.94482533756
335000.0,212782.7859312358,122217.21406876421
515000.0,601918.520770632,-86918.52077063196
210000.0,193177.68062463187,16822.319375368126
620000.0,343465.322521646,276534.677478354
195000.0,258411.80628217058,-63411.80628217058
220000.0,248520.86918667093,-28520.869186670927
219000.0,134768.66879900068,84231.33120099932
375000.0,216996.2395206786,158003.7604793214
119900.0,208337.03848728302,-88437.03848728302
569000.0,361123.6016913509,207876.39830864908
142000.0,208019.7684008464,-66019.7684008464
230000.0,326297.3389439792,-96297.33894397918
295000.0,222672.01694290515,72327.98305709485
170000.0,140472.10826375848,29527.891736241523
244900.0,338846.12524161796,-93946.12524161796
306000.0,329662.4760968523,-23662.476096852275
950000.0,349194.0275001035,600805.9724998965
220000.0,202317.76128898878,17682.238711011218
170000.0,237956.78066365738,-67956.78066365738
395000.0,476179.5015719483,-81179.50157194829
139000.0,118802.22366131263,20197.77633868737
690000.0,484503.67012705095,205496.32987294905
176000.0,216591.3054982794,-40591.3054982794
