y_true,y_pred,residual
950.0,1087.9112632313602,-137.91126323136018
1150.0,1344.071918653649,-194.07191865364894
1200.0,1228.733089700771,-28.73308970077096
750.0,979.7076322449429,-229.70763224494294
1600.0,1380.9831860256731,219.01681397432685
1600.0,1597.5690308677977,2.4309691322023355
2650.0,1075.1756294640413,1574.8243705359587
1360.0,829.7281104572529,530.2718895427471
1000.0,963.9231303711202,36.07686962887976
3500.0,1529.9283252225991,1970.0716747774009
1200.0,1063.0872661322633,136.91273386773673
550.0,687.4426031517056,-137.4426031517056
650.0,770.7121076504267,-120.71210765042667
3500.0,1533.8948245903985,1966.1051754096015
1000.0,948.4458954868107,51.55410451318926
780.0,969.5136868219984,-189.51368682199836
750.0,943.2434311106871,-193.24343111068708
680.0,778.0768883327007,-98.07688833270072
1300.0,1205.0718612542692,94.92813874573085
3800.0,1098.7984823316801,2701.20151766832
950.0,1166.5863546330077,-216.58635463300766
1000.0,1221.3280766981652,-221.3280766981652
850.0,907.1063588972086,-57.106358897208565
1850.0,1597.39684326192,252.6031567380801
1500.0,1530.800018940493,-30.80001894049292
1700.0,1559.4101269604175,140.58987303958247
750.0,992.5341749386811,-242.53417493868108
1000.0,1308.597289790191,-308.5972897901911
3300.0,1081.5709023035947,2218.4290976964053
790.0,845.8023755629979,-55.802375562997895
850.0,1170.6165254536768,-320.6165254536768
700.0,811.7628134181055,-111.76281341810545
600.0,705.0456617810835,-105.04566178108348
870.0,1192.1262304425945,-322.12623044259453
1200.0,1172.995030782624,27.0049692173759
1250.0,1078.4003431619606,171.59965683803944
1200.0,1491.614879075353,-291.614879075353
1658.0,1095.6965915796225,562.3034084203775
1100.0,1281.721755740957,-181.72175574095695
950.0,1147.5085880832146,-197.5085880832146
1750.0,1302.6923136904047,447.3076863095953
1000.0,797.4434342946761,202.55656570532392
3200.0,1008.6914767220418,2191.308523277958
950.0,966.1502497688792,-16.150249768879235
950.0,1157.262186751938,-207.2621867519381
500.0,619.3091745743901,-119.30917457439011
870.0,948.2710353719881,-78.27103537198809
750.0,836.5443789134582,-86.54437891345822
900.0,982.6363861723585,-82.63638617235847
850.0,956.7863783153005,-106.78637831530045
1500.0,1250.9618373160185,249.03816268398145
900.0,1250.6633949940515,-350.6633949940515
890.0,982.9979867528497,-92.99798675284967
975.0,1041.9121686258466,-66.91216862584656
1000.0,1046.2826276943856,-46.28262769438561
850.0,811.051288653745,38.94871134625498
800.0,797.9382481809974,2.061751819002552
975.0,1071.776760895841,-96.77676089584111
1300.0,1496.1089426053743,-196.1089426053743
900.0,967.0420364741823,-67.04203647418228
750.0,895.5078137416194,-145.50781374161943
900.0,1075.8354994479462,-175.83549944794618
900.0,1132.89039940108,-232.89039940108
1500.0,1081.7063297676184,418.2936702323816
800.0,910.6465619223878,-110.64656192238783
700.0,904.9608683933895,-204.96086839338955
900.0,1129.9466383358829,-229.94663833588288
1190.0,864.9394194230072,325.06058057699283
1000.0,1081.4123468227283,-81.4123468227283
1000.0,1244.6961873238452,-244.69618732384515
800.0,1154.0927775862033,-354.0927775862033
800.0,952.2775719812091,-152.27757198120912
1600.0,1302.5755207975565,297.42447920244354
870.0,950.7323315502108,-80.7323315502108
1600.0,1558.9692515263464,41.0307484736536
850.0,991.5727248796785,-141.5727248796785
800.0,983.7465257069449,-183.7465257069449
2250.0,989.6538312377426,1260.3461687622575
700.0,967.7464434301605,-267.7464434301605
800.0,897.5877804193409,-97.5877804193409
1500.0,916.5382425878055,583.4617574121945
1500.0,659.4169728776059,840.5830271223941
1450.0,1925.8389804213964,-475.8389804213964
950.0,1007.8319758627284,-57.83197586272843
850.0,1079.3441372690606,-229.34413726906064
1500.0,1376.092795554989,123.90720444501108
2000.0,1023.3869071546998,976.6130928453002
900.0,1134.8092538644032,-234.80925386440322
1200.0,1275.4558027621108,-75.4558027621108
